time,input,output,dexa,dexb,dexc,token0,token1,token2 
1650265903258,5,4.957900523396618,spirit,spooky,spooky,SPIRIT,FTM,LQDR
1650265903590,5,4.961891960573178,spirit,spooky,spooky,SPIRIT,LQDR,FTM
1650265903930,5,4.895342923010387,spirit,spooky,spooky,LQDR,SPIRIT,FTM
1650265904258,5,4.841837070024289,spirit,spooky,spooky,SPIRIT,LQDR,FTM
1650265904614,5,4.89162168847824,spirit,spirit,spirit,FTM,LQDR,SPIRIT
1650265905233,5,4.961893507819936,spirit,spirit,spirit,FTM,SPIRIT,LQDR
1650265905593,5,4.957898859584279,spirit,spirit,spirit,LQDR,SPIRIT,FTM
1650265905937,5,4.764260727617271,spirit,spirit,spirit,SPIRIT,LQDR,FTM
1650265906298,5,4.953601908390802,spirit,spirit,spirit,FTM,LQDR,SPIRIT
1650265906700,5,4.956388050567752,spirit,spirit,spirit,FTM,SPIRIT,LQDR
1650265907055,5,4.956386970457666,spirit,spirit,spirit,LQDR,FTM,SPIRIT
1650265907430,5,4.953600047188188,spirit,spirit,spirit,LQDR,SPIRIT,FTM
1650265907781,5,4.953601649180881,spirit,spirit,spirit,SPIRIT,FTM,LQDR
1650265908126,5,4.9563870235993175,spirit,spirit,spirit,SPIRIT,LQDR,FTM
1650265908442,5,5.022867307974823,spirit,spirit,spirit,FTM,LQDR,SPIRIT
1650265908845,5,4.979534735728488,spirit,spirit,spirit,FTM,SPIRIT,LQDR
1650265909440,5,4.959169726412758,spirit,spirit,spirit,LQDR,SPIRIT,FTM
1650265909797,5,4.836508906527401,spirit,spirit,spirit,SPIRIT,LQDR,FTM
1650265910205,5,5.026663197894097,spirit,solid,solid,LQDR,SPIRIT,FTM
1650265910833,5,4.785915328242262,spirit,solid,solid,SPIRIT,LQDR,FTM
1650265911187,5,4.836171848669111,spirit,solid,solid,LQDR,FTM,SPIRIT
1650265911496,5,5.022305721768176,spirit,solid,solid,LQDR,SPIRIT,FTM
1650265911767,5,4.959171347994614,spirit,solid,solid,SPIRIT,FTM,LQDR
1650265912051,5,4.979533192276453,spirit,solid,solid,SPIRIT,LQDR,FTM
1650265912345,5,5.027951738953612,spirit,solid,solid,LQDR,SPIRIT,FTM
1650265912628,5,4.8589111630183455,spirit,solid,solid,SPIRIT,LQDR,FTM
1650265912936,5,4.784811035482666,solid,spooky,spooky,LQDR,FTM,SPIRIT
1650265913252,5,5.026770577303135,solid,spooky,spooky,SPIRIT,FTM,LQDR
1650265913541,5,4.896974162047991,solid,spirit,spirit,FTM,LQDR,SPIRIT
1650265913844,5,4.841840283153084,solid,spirit,spirit,FTM,SPIRIT,LQDR
1650265914106,5,4.959171703846392,solid,spirit,spirit,FTM,LQDR,SPIRIT
1650265914362,5,4.836466434772708,solid,spirit,spirit,FTM,SPIRIT,LQDR
1650265914683,5,4.979531949765469,solid,spirit,spirit,LQDR,FTM,SPIRIT
1650265914999,5,5.022412947501388,solid,spirit,spirit,SPIRIT,FTM,LQDR
1650265915271,5,5.028468469175201,solid,spirit,spirit,FTM,LQDR,SPIRIT
1650265915641,5,4.859054603742372,solid,spirit,spirit,FTM,SPIRIT,LQDR
1650265915897,5,4.8585698251404414,solid,solid,solid,LQDR,FTM,SPIRIT
1650265916200,5,5.0280591021115155,solid,solid,solid,SPIRIT,FTM,LQDR
1650266988268,5,4.779980315843813,spooky,spooky,spooky,LQDR,FTM,SPIRIT
1650266988608,5,4.882158964498944,spooky,spooky,spooky,SPIRIT,FTM,LQDR
1650266988949,5,4.883804305632221,spooky,spirit,spirit,FTM,LQDR,SPIRIT
1650266989341,5,4.781401340387561,spooky,spirit,spirit,FTM,SPIRIT,LQDR
1650266989703,5,4.941477981876816,spooky,spirit,spirit,FTM,LQDR,SPIRIT
1650266990016,5,4.774910685516168,spooky,spirit,spirit,FTM,SPIRIT,LQDR
1650266990458,5,4.978381801847829,spooky,spirit,spirit,LQDR,FTM,SPIRIT
1650266990804,5,4.879133326036588,spooky,spirit,spirit,SPIRIT,FTM,LQDR
1650266991107,5,4.931002204550858,spooky,spirit,spirit,FTM,LQDR,SPIRIT
1650266991424,5,4.794295173465243,spooky,spirit,spirit,FTM,SPIRIT,LQDR
1650266991764,5,4.935936199661103,spooky,solid,solid,LQDR,FTM,SPIRIT
1650266992175,5,4.887592095802123,spooky,solid,solid,SPIRIT,FTM,LQDR
1650266992559,5,4.881814984469002,spirit,spooky,spooky,LQDR,SPIRIT,FTM
1650266992891,5,4.781082278031076,spirit,spooky,spooky,SPIRIT,LQDR,FTM
1650266993542,5,4.773669646597519,spirit,spooky,spooky,LQDR,FTM,SPIRIT
1650266993839,5,4.878789645063593,spirit,spooky,spooky,LQDR,SPIRIT,FTM
1650266994177,5,4.941477774751834,spirit,spooky,spooky,SPIRIT,FTM,LQDR
1650266994559,5,4.9783830423261675,spirit,spooky,spooky,SPIRIT,LQDR,FTM
1650266994868,5,4.887247884149347,spirit,spooky,spooky,LQDR,SPIRIT,FTM
1650266995210,5,4.936287643438914,spirit,spooky,spooky,SPIRIT,LQDR,FTM
1650266995540,5,4.880859356600385,spirit,spirit,spirit,FTM,LQDR,SPIRIT
1650266995961,5,4.9783844413516665,spirit,spirit,spirit,FTM,SPIRIT,LQDR
1650266996394,5,4.941511685166874,spirit,spirit,spirit,LQDR,SPIRIT,FTM
1650266996754,5,4.774767977812609,spirit,spirit,spirit,SPIRIT,LQDR,FTM
1650266997130,5,4.938452330250347,spirit,spirit,spirit,FTM,LQDR,SPIRIT
1650266997768,5,4.971629074301426,spirit,spirit,spirit,FTM,SPIRIT,LQDR
1650266998154,5,4.971627680435457,spirit,spirit,spirit,LQDR,FTM,SPIRIT
1650266998448,5,4.93845017067905,spirit,spirit,spirit,LQDR,SPIRIT,FTM
1650266998918,5,4.938452170693341,spirit,spirit,spirit,SPIRIT,FTM,LQDR
1650266999890,5,4.971591918891543,spirit,spirit,spirit,SPIRIT,LQDR,FTM
1650267000193,5,4.927971929166274,spirit,spirit,spirit,FTM,LQDR,SPIRIT
1650267000498,5,4.991773231610493,spirit,spirit,spirit,FTM,SPIRIT,LQDR
1650267000803,5,4.947011060903713,spirit,spirit,spirit,LQDR,SPIRIT,FTM
1650267001464,5,4.929644779958516,spirit,spirit,spirit,SPIRIT,LQDR,FTM
1650267001830,5,4.93038918990858,spirit,solid,solid,LQDR,SPIRIT,FTM
1650267002169,5,4.7936304129588185,spirit,solid,solid,SPIRIT,LQDR,FTM
1650267002519,5,4.929295041761454,spirit,solid,solid,LQDR,FTM,SPIRIT
1650267002844,5,4.9273344139428605,spirit,solid,solid,LQDR,SPIRIT,FTM
1650267003131,5,4.947013002166471,spirit,solid,solid,SPIRIT,FTM,LQDR
1650267003431,5,4.991808210389997,spirit,solid,solid,SPIRIT,LQDR,FTM
1650267003747,5,4.935876179968482,spirit,solid,solid,LQDR,SPIRIT,FTM
1650267004082,5,4.9494897065678245,spirit,solid,solid,SPIRIT,LQDR,FTM
1650267004453,5,4.79252235051193,solid,spooky,spooky,LQDR,FTM,SPIRIT
1650267004780,5,4.930496185636951,solid,spooky,spooky,SPIRIT,FTM,LQDR
1650267005057,5,4.889093649489193,solid,spirit,spirit,FTM,LQDR,SPIRIT
1650267005362,5,4.936389191531386,solid,spirit,spirit,FTM,SPIRIT,LQDR
1650267005685,5,4.947013203788909,solid,spirit,spirit,FTM,LQDR,SPIRIT
1650267006070,5,4.929690241195078,solid,spirit,spirit,FTM,SPIRIT,LQDR
1650267006378,5,4.991770260961892,solid,spirit,spirit,LQDR,FTM,SPIRIT
1650267006692,5,4.927441252488222,solid,spirit,spirit,SPIRIT,FTM,LQDR
1650267006975,5,4.936444976387348,solid,spirit,spirit,FTM,LQDR,SPIRIT
1650267007315,5,4.949701076890051,solid,spirit,spirit,FTM,SPIRIT,LQDR
1650267007640,5,4.94913605519546,solid,solid,solid,LQDR,FTM,SPIRIT
1650267007934,5,4.935983140412856,solid,solid,solid,SPIRIT,FTM,LQDR
1650267013290,5,4.779980315843813,spooky,spooky,spooky,LQDR,FTM,SPIRIT
1650267013589,5,4.882158964498944,spooky,spooky,spooky,SPIRIT,FTM,LQDR
1650267013955,5,4.883804305632221,spooky,spirit,spirit,FTM,LQDR,SPIRIT
1650267014374,5,4.781401340387561,spooky,spirit,spirit,FTM,SPIRIT,LQDR
1650267014691,5,4.941498182971964,spooky,spirit,spirit,FTM,LQDR,SPIRIT
1650267015003,5,4.774910685516168,spooky,spirit,spirit,FTM,SPIRIT,LQDR
1650267015371,5,4.978361450321514,spooky,spirit,spirit,LQDR,FTM,SPIRIT
1650267015689,5,4.879133326036588,spooky,spirit,spirit,SPIRIT,FTM,LQDR
1650267016026,5,4.931002204550858,spooky,spirit,spirit,FTM,LQDR,SPIRIT
1650267016344,5,4.794295173465243,spooky,spirit,spirit,FTM,SPIRIT,LQDR
1650267016654,5,4.935936199661103,spooky,solid,solid,LQDR,FTM,SPIRIT
1650267016945,5,4.887592095802123,spooky,solid,solid,SPIRIT,FTM,LQDR
1650267017276,5,4.881814984469002,spirit,spooky,spooky,LQDR,SPIRIT,FTM
1650267017612,5,4.781082278031076,spirit,spooky,spooky,SPIRIT,LQDR,FTM
1650267018201,5,4.773669646597519,spirit,spooky,spooky,LQDR,FTM,SPIRIT
1650267018528,5,4.878789645063593,spirit,spooky,spooky,LQDR,SPIRIT,FTM
1650267018875,5,4.941497975014967,spirit,spooky,spooky,SPIRIT,FTM,LQDR
1650267019535,5,4.978350213114849,spirit,spooky,spooky,SPIRIT,LQDR,FTM
